,Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution
9593,1160.73480449,1.0,29,44.8226912243,39.1267008634,44.2195986947,45.9201467218,43.9720301681,33.2144885583,-4.95673761337,-11.4904775238,-3.90224469562,-3.69469773501,-5.75011137471,-1.03111489589,-0.419617518069,-0.620720920375,-1.64263581111,-0.779240230795,-1.76027971755,27.1052829633,1.17900822006,1.51824104308,1.49095611864,1.42324464212,-5.83177331513,-3.3363090701,-3.90687019708,-3.09625911737,68.3914192148
9594,1331.53757144,1.0,29,46.0228375094,43.5401017697,45.4187079368,47.1194239947,44.828718394,36.8148483926,-5.0771514209,-8.87401497379,-4.01582290867,-3.83894801051,-5.65450574891,-1.04666306526,-0.467288916831,0.0,-1.58881940331,-0.804703646055,-1.81950647885,27.2136776292,1.17649178198,1.52280159621,1.49117745673,1.42324459566,-3.76484301987,-3.64565853668,-3.96341965227,-3.22738848083,59.8980591348
9595,1262.42157045,1.0,29,45.6110780909,42.0479574979,45.082725623,46.7067731124,44.5848965741,35.6777138561,-4.97325510766,-9.78413051298,-3.9146052607,-3.72266250234,-5.661083107,-1.04252368441,-0.462120985694,0.0,-1.60977346721,-0.803363147941,-1.80622258468,27.1450941743,1.17695874041,1.52145660517,1.49108902111,1.42324368541,-4.38533542369,-3.41630701502,-3.91013759938,-3.13934203419,61.6134752209
9596,1171.41390597,1.0,29,44.9134563969,39.4809952413,44.3272531667,46.0105644506,44.0472841131,33.5006330628,-4.95335478934,-11.2919910006,-3.89853960215,-3.69215126778,-5.73623931459,-1.03213865957,-0.427000994881,-0.451901139652,-1.63385132289,-0.784111581414,-1.76764871663,27.105010636,1.17860912447,1.51874709736,1.4909703667,1.42324453021,-5.64882755387,-3.33699414502,-3.90845304461,-3.09665266215,68.277546486
9597,1071.83305149,1.0,29,44.0172823879,35.9659810236,43.2738648907,45.117390654,43.3002921925,31.0037763044,-4.9851169371,-13.2049283751,-3.93268981716,-3.71736386171,-5.86876487547,-0.901146362836,-0.403484738946,-1.6088785546,-1.69464672555,-0.741786194756,-1.44945830454,27.0969720049,1.18615767546,1.51255332752,1.49081593396,1.42324539733,-7.48207975415,-3.33237705673,-3.89338770451,-3.09400139316,69.3393908425
9598,1192.34938431,1.0,29,45.0913938675,40.1755595072,44.5383006854,46.1878207869,44.1948131295,34.0615952458,-4.94672304795,-10.9028749016,-3.89127607869,-3.68715913341,-5.70904430995,-1.03414566197,-0.441475678847,-0.120944188669,-1.61663007415,-0.793661453716,-1.78209501824,27.1044767613,1.17782673121,1.51973917412,1.49099829881,1.42324431082,-5.29017780866,-3.33833717664,-3.91155608379,-3.09742417352,68.0543085991
9599,1302.22605864,1.0,29,45.8945317482,43.0589027113,45.3679034963,46.990019454,44.7902001073,36.5475255429,-4.99678970584,-9.17349535901,-3.93628789974,-3.75175594225,-5.6393442356,-1.04709314299,-0.471077553953,0.0,-1.60797925578,-0.806933384301,-1.81770620243,27.1727704193,1.17660009928,1.52230962483,1.49114031277,1.42324344459,-3.90859568573,-3.47584654624,-3.91247033534,-3.16885277428,57.9342778898
9600,1353.48814931,1.0,29,46.1189221307,43.9004583805,45.4567539713,47.2163314613,44.8575636692,37.0150390505,-5.13733207748,-8.6497424306,-4.07538446798,-3.9042437289,-5.66585978516,-1.04634099199,-0.46445171171,0.0,-1.57447112192,-0.803033857008,-1.82085465587,27.2443119026,1.17641066617,1.52317001992,1.49120527281,1.42324545767,-3.65719064076,-3.77282602024,-4.00157418073,-3.27122424579,61.3686803703
9601,1150.93092631,1.0,29,44.7393648605,38.801443263,44.1207672217,45.8371393265,43.9029437837,32.9517954966,-4.9598431925,-11.672696758,-3.90564613208,-3.69703550234,-5.76284652736,-1.03017503645,-0.412839166224,-0.775704798766,-1.65070035217,-0.774768119715,-1.75351465688,27.1055329716,1.17937460712,1.51777646331,1.4909430383,1.42324474486,-5.99972545613,-3.33568014163,-3.90541707441,-3.0958978262,68.4959593171
9602,1179.75184988,1.0,29,44.9843233064,39.7576183877,44.4113067691,46.0811600857,44.1060402898,33.724046693,-4.9507135749,-11.1370182718,-3.89564676874,-3.69016305735,-5.72540839783,-1.03293798563,-0.43276580718,-0.320091374001,-1.62699264005,-0.787914995805,-1.77340222513,27.1047980105,1.1782975218,1.51914221039,1.49098149118,1.42324444283,-5.50598861749,-3.33752903236,-3.90968888772,-3.09695993091,68.1886378425
9603,1177.26048054,1.0,29,44.9631483444,39.674963667,44.3861916365,46.0600661802,44.0884840027,33.6572909228,-4.95150276714,-11.1833239688,-3.89651114449,-3.69075713265,-5.72864466497,-1.0326991478,-0.431043287006,-0.359476000714,-1.62904200765,-0.786778539372,-1.77168308252,27.1048615428,1.17839062837,1.51902415101,1.4909781672,1.42324446894,-5.54866874943,-3.33736920855,-3.90931961903,-3.09686811931,68.2152036566
9604,1081.46630907,1.0,29,44.1161917731,36.3578362456,43.3879152678,45.2160685813,43.3836558754,31.203280094,-4.98199089161,-13.0046474985,-3.92948409515,-3.7145649858,-5.85516689315,-0.943605048014,-0.394640827369,-1.5992900827,-1.69394518146,-0.745120548298,-1.54142775239,27.1003440972,1.18448879156,1.51351424539,1.49083616439,1.42324535672,-7.27350868996,-3.33238930588,-3.89492003734,-3.09400807374,69.2366700911
9605,1280.15689254,1.0,29,45.7402566145,42.5078305966,45.2154957432,46.8358144093,44.680409979,36.0786441697,-4.98148200715,-9.50667242902,-3.92198775034,-3.73326810691,-5.650279914,-1.04469567763,-0.466483875918,0.0,-1.60961341827,-0.805128057798,-1.81157780729,27.1566898939,1.17679336035,1.52184155843,1.49111189712,1.4232435305,-4.16548825319,-3.4383204919,-3.90941239232,-3.1511717025,59.8066732803
9606,1119.64991577,1.0,29,44.4734973315,37.7636512543,43.8054278945,45.572289523,43.6825114324,32.1136267348,-4.96975209303,-12.2540995134,-3.9164990178,-3.70449456324,-5.80348028852,-1.02717624835,-0.391211633558,-1.2702083254,-1.67643169944,-0.760499056871,-1.73192953207,27.1063306673,1.18054362993,1.51629413924,1.49090130318,1.42324507267,-6.53560652255,-3.33367343388,-3.90078062906,-3.0947450627,68.8295130377
9607,1228.75736689,1.0,29,45.3658785907,41.175051919,44.8307087537,46.4618340884,44.4035983327,34.9166901987,-4.95763926391,-10.3107860406,-3.90059222882,-3.70253153267,-5.68158912805,-1.03840092749,-0.453839589745,0.0,-1.61007726322,-0.800013094056,-1.7960575985,27.1230838233,1.17727265564,1.52072590826,1.49104559913,1.42324397946,-4.80263711452,-3.37452225562,-3.91151414715,-3.11688761471,65.0430463322
9608,1208.20745552,1.0,29,45.2161994817,40.6421971241,44.676868063,46.3123139838,44.2929269846,34.4521323878,-4.94810675842,-10.6322766232,-3.89203814072,-3.69024282245,-5.69410678391,-1.03588423973,-0.448784310403,0.0,-1.61026271187,-0.797968093635,-1.78985250397,27.1096478671,1.17746428144,1.52027986306,1.4910190927,1.42324415895,-5.05737395232,-3.34901524784,-3.91235444432,-3.10318058227,67.1365870944
9609,1176.64962142,1.0,29,44.9579564531,39.6546975471,44.3800336543,46.0548941632,44.0841793748,33.6409230682,-4.95169626927,-11.1946776677,-3.89672308087,-3.69090279403,-5.72943816567,-1.03264058713,-0.430620942096,-0.369132721636,-1.62954449232,-0.786499891496,-1.77126156576,27.1048771203,1.17841345718,1.51899520402,1.49097735219,1.42324447534,-5.55913349564,-3.33733002134,-3.909229078,-3.09684560801,68.2217173315
9610,1180.72163944,1.0,29,44.9925658647,39.7897925356,44.421083077,46.089371092,44.112874244,33.750032021,-4.9504063742,-11.1189933322,-3.89531030214,-3.68993180781,-5.7241486496,-1.03303095556,-0.433436314785,-0.304760527871,-1.62619490393,-0.788357372441,-1.77407141799,27.1047732799,1.17826127916,1.51918816615,1.49098278508,1.42324443267,-5.48937496413,-3.33759124532,-3.90983262912,-3.09699566946,68.1782968429
9611,1181.35041491,1.0,29,44.9979100329,39.810653056,44.4274216712,46.094694803,44.1173051256,33.7668799408,-4.95020719669,-11.1073066321,-3.89509214972,-3.68978187421,-5.72333187573,-1.03309123381,-0.433871046968,-0.294820577676,-1.62567768151,-0.788644192992,-1.77450529773,27.1047572455,1.17823778079,1.51921796215,1.49098362399,1.42324442608,-5.47860328947,-3.33763158188,-3.9099258257,-3.09701884101,68.1715921236
9612,1397.99371868,1.0,29,46.3137370826,44.6310940945,45.5338936456,47.4128147613,44.91604848,37.4209326568,-5.2593504772,-8.19502195429,-4.19614762621,-4.03663309652,-5.68888049334,-1.04568797709,-0.45869917845,0.0,-1.54537947629,-0.799648300934,-1.82358813223,27.3064239703,1.176246201,1.52391701195,1.49126167089,1.42324720541,-3.43892165248,-4.03066256977,-4.07893383032,-3.36010280238,64.3504166949
9613,1241.59525559,1.0,29,45.4593857455,41.5079356199,44.9268157213,46.5552419102,44.4727366576,35.2069075803,-4.96359438665,-10.1099452562,-3.90593611712,-3.71020850467,-5.67376912971,-1.03997314631,-0.45699771108,0.0,-1.60996141021,-0.80129064155,-1.79993402947,27.1314774999,1.17715294365,1.5210045605,1.49106215816,1.42324386732,-4.64349856095,-3.39045692907,-3.91098919883,-3.12545063737,63.7351748378
9614,1147.74998533,1.0,29,44.7123290038,38.6959110223,44.0887006174,45.8102069614,43.8805281939,32.8665627845,-4.96085082069,-11.7318191399,-3.90674975336,-3.69779400828,-5.76697854209,-1.02987009208,-0.410639879697,-0.82599046751,-1.65331695233,-0.773317110109,-1.75131968277,27.1056140886,1.17949348411,1.51762572696,1.49093879429,1.4232447782,-6.05421877385,-3.33547608112,-3.90494559799,-3.0957806026,68.5298781286
9615,1276.98684564,1.0,29,45.7171669871,42.4256319603,45.1917641467,46.8127493101,44.6633377222,36.0069810845,-4.9800115147,-9.5562658412,-3.9206681894,-3.73137243996,-5.6522108983,-1.04430745122,-0.465704044204,0.0,-1.60964202573,-0.804812594284,-1.8106206041,27.1546172519,1.17682292071,1.52177275112,1.49110780822,1.42324355819,-4.20478417562,-3.43438575907,-3.90954201728,-3.14905724396,60.1296246685
9616,1205.38528508,1.0,29,45.1956436773,40.5690188497,44.6557407383,46.2917800159,44.277728213,34.388333508,-4.94679763572,-10.6764277246,-3.89086338652,-3.68855518331,-5.69582586473,-1.03553861673,-0.448090056317,0.0,-1.61028818,-0.797687248641,-1.78900034291,27.1078026738,1.17749059789,1.52021860656,1.49101545251,1.4232441836,-5.0923575959,-3.34551230701,-3.91246984442,-3.10129816141,67.4240982548
9617,1339.33980427,1.0,29,46.05699035,43.6681888842,45.4322312263,47.1538693119,44.8389713156,36.8860052493,-5.09854236092,-8.79429832076,-4.03699379339,-3.86215707594,-5.65854148933,-1.04654858578,-0.466280445206,0.0,-1.5837193721,-0.804110127151,-1.81998568223,27.224566442,1.17646294974,1.52293255074,1.49118734383,1.42324490206,-3.7265784725,-3.69085963896,-3.97698150546,-3.24296970364,60.4207847485
9618,1024.72183912,1.0,29,43.5335684404,34.0496225707,42.7161042895,44.6348086454,42.8926041243,30.0281078632,-5.00040478669,-14.1843971414,-3.94836732286,-3.73105169644,-5.93526547796,-0.693503193456,-0.446735673873,-1.6557707437,-1.69807760994,-0.725479619683,-0.99968395195,27.0804808695,1.1943193117,1.507853982,1.49071699756,1.42324559593,-8.50209148151,-3.33231715254,-3.88589386799,-3.09396872192,69.841744184
9619,1115.42944059,1.0,29,44.437626134,37.6236309882,43.7628818967,45.5365556383,43.6527704089,32.0005399004,-4.97108901495,-12.3325431398,-3.91796330345,-3.70550094957,-5.80896264915,-1.02677164791,-0.388293618336,-1.33692739319,-1.67990340674,-0.758573856099,-1.72901723858,27.1064382934,1.18070135603,1.51609414212,1.49089567222,1.4232451169,-6.60790830257,-3.33340268623,-3.90015507374,-3.09458953033,68.8745165454
9620,1214.81275671,1.0,29,45.2643104238,40.8134711674,44.7263166509,46.3603738176,44.32849977,34.6014539204,-4.9511707653,-10.5289407942,-3.8947876576,-3.6941927486,-5.6900832684,-1.03669317172,-0.450409214864,0.0,-1.61020310362,-0.798625412466,-1.79184699035,27.1139665493,1.17740268769,1.52042323413,1.49102761259,1.42324410126,-4.97549459491,-3.35721389482,-3.91208434992,-3.1075863958,66.463666076
9621,1145.20234836,1.0,29,44.6906758048,38.611389543,44.0630182588,45.7886366497,43.8625753977,32.7982993337,-4.96165783685,-11.7791706522,-3.90763365105,-3.69840150078,-5.77028790039,-1.02962586009,-0.408878456368,-0.866264596875,-1.65541260494,-0.772154986783,-1.74956171329,27.1056790558,1.1795886935,1.51750500121,1.49093539523,1.42324480489,-6.09786283751,-3.33531264769,-3.90456798936,-3.09568671743,68.5570439322
9622,1054.56969357,1.0,29,43.8400310164,35.2637536724,43.0694799809,44.9405540684,43.1508996236,30.6462539087,-4.99071899245,-13.5638433559,-3.93843465748,-3.72237961015,-5.89313325074,-0.825057929275,-0.419333542923,-1.62606165398,-1.69590393339,-0.735810839257,-1.28464370434,27.0909290194,1.1891484125,1.51083130681,1.49077967986,1.42324547011,-7.85585123328,-3.33235510553,-3.89064167495,-3.09398942116,69.523472404
9623,1100.46056399,1.0,29,44.3104007611,37.1270172203,43.6119828243,45.4098172768,43.5472870946,31.5994516828,-4.97583071308,-12.6107613286,-3.92315672605,-3.70907032793,-5.82840708991,-1.02533664028,-0.377944212677,-1.57356176459,-1.69221660747,-0.751745693033,-1.71868812632,27.1068200141,1.18126076757,1.51538480679,1.49087570074,1.42324527376,-6.86434303451,-3.332442418,-3.89793639931,-3.09403789934,69.0341317367
9624,1077.01484953,1.0,29,44.0704864525,36.1767627457,43.335213403,45.1704702157,43.3451341128,31.1110908175,-4.98343541491,-13.0971958614,-3.9309654364,-3.71585832637,-5.86145042368,-0.923985192784,-0.398727535756,-1.60372084709,-1.69426935997,-0.743579767337,-1.49892932727,27.0987858774,1.18525997089,1.51307021211,1.49082681605,1.42324537549,-7.36988788935,-3.33238364563,-3.89421195728,-3.09400498669,69.2841366168
9625,1120.96872809,1.0,29,44.4847063483,37.8074047285,43.8187226501,45.5834556323,43.6918048949,32.1489640615,-4.96933433222,-12.2295874819,-3.91604145843,-3.70418008806,-5.80176716277,-1.02730267773,-0.392123453733,-1.24935997902,-1.6753468618,-0.761100642802,-1.73283956433,27.1062970363,1.18049434375,1.51635663426,1.49090306274,1.42324505885,-6.5130136926,-3.333758037,-3.90097610233,-3.09479366339,68.8154503604
9626,1117.53445053,1.0,29,44.4555173012,37.6934676865,43.7841021964,45.5543783192,43.6676040822,32.0569432436,-4.97042220996,-12.2934184901,-3.91723297435,-3.70499900295,-5.80622825951,-1.02697344698,-0.389749011574,-1.30365050026,-1.67817185329,-0.759534071853,-1.73046977804,27.1063846136,1.18062268835,1.51619389296,1.49089848072,1.42324509484,-6.5718469685,-3.3335377247,-3.90046707656,-3.09466710386,68.8520705347
9627,1402.03876298,1.0,29,46.318816663,44.6858020629,45.5357766622,47.4176562124,44.9109008905,37.4434735076,-5.26732421146,-8.15348770652,-4.20362915519,-4.04688572625,-5.68853321192,-1.04540724143,-0.459798904576,0.0,-1.54181828631,-0.798784775631,-1.82349101626,27.3143913905,1.17623616585,1.52397044902,1.49126500009,1.4232484391,-3.42745535498,-4.05729923407,-4.09724396737,-3.36580161785,64.5249732585
9628,1201.33231186,1.0,29,45.1661230916,40.4639261234,44.6253993812,46.2622907901,44.2559009652,34.2967107108,-4.94491757947,-10.7398339698,-3.88917629944,-3.6861315323,-5.69829466973,-1.03504226091,-0.447093024681,0.0,-1.61032475526,-0.797283921747,-1.78777653803,27.1051527563,1.17752839145,1.52013063493,1.49101022476,1.423244219,-5.14259827876,-3.34048166637,-3.91263557272,-3.09859478063,67.8369985577
9629,1290.8915331,1.0,29,45.8184443694,42.7861775242,45.2958573802,46.9139191052,44.7382212815,36.3213148571,-4.98646149432,-9.33873565375,-3.92645614242,-3.73968735052,-5.64374107624,-1.04601031778,-0.469124598093,0.0,-1.6095165456,-0.806196303011,-1.81481915749,27.1637084235,1.17669326094,1.5220745587,1.49112574326,1.42324343674,-4.03242157754,-3.4516445669,-3.90897344697,-3.15833183394,58.7130720879
9630,1258.66276304,1.0,29,45.5837001167,41.9504924281,45.0545864493,46.6794242219,44.5646535533,35.5927410644,-4.97151150636,-9.84293471704,-3.91304062283,-3.72041476053,-5.66337272551,-1.04206335422,-0.461196318864,0.0,-1.60980738783,-0.802989094614,-1.80508760386,27.1426365885,1.1769937909,1.52137501854,1.49108417279,1.42324371824,-4.4319296252,-3.41164149954,-3.91029129908,-3.13683486547,61.9964071164
9631,1124.57979347,1.0,29,44.5153979728,37.9272069577,43.8551252761,45.6140297711,43.7172515036,32.2457218755,-4.96819045333,-12.1624706169,-3.91478860632,-3.70331901752,-5.79707642018,-1.02764885644,-0.394620126097,-1.19227472073,-1.67237644697,-0.762747856814,-1.73533134115,27.1062049507,1.1803593923,1.51652775306,1.49090788062,1.42324502101,-6.45115183026,-3.33398969041,-3.90151133143,-3.09492673787,68.7769450733
9632,1268.3632111,1.0,29,45.6543551378,42.2020229659,45.1272059172,46.7500041861,44.6168952221,35.8120324683,-4.97601126175,-9.69117724026,-3.91707852284,-3.7262155639,-5.65746384988,-1.04325133983,-0.463582629626,0.0,-1.60971984803,-0.803954423368,-1.80801667718,27.1489789416,1.17690333522,1.52158557119,1.49109668497,1.42324363351,-4.31168280668,-3.42368191177,-3.90989464243,-3.14330517835,61.0081652183
9633,1207.93875352,1.0,29,45.2142423406,40.6352297388,44.6748565068,46.3103589218,44.2914798925,34.4460580251,-4.94798211538,-10.6364802989,-3.89192629106,-3.69008214044,-5.69427045952,-1.03585133257,-0.448718209696,0.0,-1.61026513672,-0.797941354069,-1.78977136877,27.1094721842,1.17746678706,1.52027403076,1.49101874612,1.4232441613,-5.06070478413,-3.34868172892,-3.91236543169,-3.10300135487,67.1639613534
9634,1181.4695047,1.0,29,44.9989222159,39.8146040291,44.4286221981,46.0957031114,44.1181443326,33.7700709291,-4.95016947257,-11.1050931764,-3.89505083175,-3.68975347685,-5.72317717913,-1.03310265048,-0.433953385047,-0.292937955611,-1.62557971982,-0.788698516675,-1.77458747436,27.1047542086,1.17823333021,1.5192236055,1.49098378288,1.42324442483,-5.47656313916,-3.33763922161,-3.90994347709,-3.09702322969,68.1703222528
9635,1121.1036807,1.0,29,44.4858533546,37.811881973,43.8200830877,45.5845982479,43.6927558847,32.152580091,-4.96929158322,-12.2270791929,-3.91599463689,-3.70414790816,-5.8015918605,-1.02731561511,-0.392216759283,-1.24722659082,-1.67523585156,-0.761162202425,-1.73293268692,27.1062935949,1.18048930035,1.5163630293,1.49090324279,1.42324505744,-6.51070179332,-3.33376669434,-3.90099610489,-3.09479863664,68.8140113422
9636,1264.29478837,1.0,29,45.6247220227,42.0965296371,45.096748902,46.7204025503,44.594984771,35.7200604144,-4.97412403891,-9.75482518353,-3.91538500475,-3.72378267419,-5.65994206571,-1.04275309195,-0.462581797408,0.0,-1.60975656272,-0.803549559034,-1.80678820728,27.1463189229,1.17694127284,1.52149726422,1.49109143729,1.42324366905,-4.36211500183,-3.41863209484,-3.91006100247,-3.14059149257,61.4226394545
9637,1286.55862005,1.0,29,45.7868847897,42.6738260179,45.2634203382,46.8823930514,44.7148864203,36.223363651,-4.98445158213,-9.40652138368,-3.92465252782,-3.73709629735,-5.6463804022,-1.04547967854,-0.46805870124,0.0,-1.60955564713,-0.805765118231,-1.81351082411,27.1608754755,1.1767336649,1.52198051085,1.49112015443,1.42324347458,-4.08613239653,-3.4462664587,-3.90915062217,-3.15544173,59.1544915147
9638,1053.15177889,1.0,29,43.8254725901,35.2060766852,43.0526929591,44.9260297103,43.138629362,30.616889039,-4.99117911363,-13.5933226047,-3.93890650621,-3.72279157539,-5.89513473141,-0.818808455218,-0.420635274141,-1.62747297668,-1.69600719333,-0.735320057315,-1.27110676423,27.0904326827,1.18939405474,1.51068986975,1.49077670216,1.42324547608,-7.88655071088,-3.33235330259,-3.89041613159,-3.09398843785,69.5385918234
9639,1213.25701248,1.0,29,45.2529788708,40.7731310533,44.7146700426,46.3490543021,44.3201213245,34.5662842732,-4.95044910085,-10.553279445,-3.89414006487,-3.6932624239,-5.69103092557,-1.03650264425,-0.450026501697,0.0,-1.61021714313,-0.798470594397,-1.79137722969,27.1129493717,1.17741719484,1.520389466,1.4910256059,1.42324411485,-4.99477961069,-3.35528287043,-3.91214796516,-3.10654869612,66.6221589229
9640,1135.38946863,1.0,29,44.6072729338,38.2858333033,43.9640960425,45.70555304,43.7934255808,32.5353650771,-4.96476626741,-11.9615571933,-3.91103821057,-3.70074141456,-5.78303474598,-1.02868513771,-0.402093880893,-1.02139077565,-1.66348455056,-0.767678769578,-1.7427904412,27.1059292936,1.17995541695,1.51703999488,1.49092230289,1.42324490773,-6.26596918587,-3.33468314176,-3.90311353249,-3.09532509454,68.6616800193
9641,1061.19475275,1.0,29,43.9080537516,35.5332434078,43.1479155975,45.0084176236,43.208231147,30.7834582139,-4.98856912402,-13.4261046264,-3.93622999329,-3.72045474534,-5.88378154008,-0.854257948029,-0.413251338944,-1.61946739516,-1.695421462,-0.73810396693,-1.34789365169,27.0932481011,1.18800067462,1.51149215675,1.49079359289,1.42324544218,-7.71241111118,-3.33236352962,-3.89169550285,-3.09399401558,69.4528284861
9642,1027.64701698,1.0,29,43.5636026777,34.1686110035,42.7507361507,44.6647725996,42.9179178459,30.0886880008,-4.99945555026,-14.1235810382,-3.94739389233,-3.73020180638,-5.93113639529,-0.706395945994,-0.444050184132,-1.65285916519,-1.69786458322,-0.726492109705,-1.02761084905,27.081504819,1.19381254831,1.50814576863,1.49072314061,1.4232455836,-8.4387580291,-3.33232087205,-3.88635916709,-3.09397075051,69.8105526098
9643,1087.92399221,1.0,29,44.1824959764,36.6205175702,43.4643692806,45.2822176262,43.4395389706,31.3370180584,-4.97989533763,-12.8703886114,-3.92733512977,-3.71268875092,-5.84605144488,-0.972067355109,-0.388712284688,-1.59286242177,-1.69347489926,-0.747355742207,-1.6030797479,27.1026045894,1.18337005022,1.51415839957,1.49084972591,1.4232453295,-7.13369245082,-3.33239751714,-3.89594724126,-3.09401255209,69.167810927
9644,1207.84994151,1.0,29,45.2135954617,40.6329268624,44.6741916426,46.3097127301,44.2910015963,34.4440503126,-4.94794091807,-10.6378697076,-3.89188932225,-3.69002903145,-5.69432455796,-1.03584045603,-0.448696361936,0.0,-1.61026593819,-0.797932516046,-1.78974455177,27.1094141171,1.17746761522,1.52027210305,1.49101863156,1.42324416208,-5.0618056984,-3.34857149348,-3.91236906326,-3.10294211622,67.1730091571
9645,1302.19165359,1.0,29,45.8943811464,43.058337893,45.3678438635,46.9898675625,44.7901548956,36.5472117666,-4.99669537946,-9.17384688087,-3.93619454373,-3.75165359859,-5.63932643943,-1.0470936478,-0.471082000952,0.0,-1.60800174509,-0.806936001507,-1.81770408931,27.1727224036,1.17660022642,1.52230904737,1.49114026917,1.42324344324,-3.90876441866,-3.47564722558,-3.91241053243,-3.16878406668,57.9319728572
9646,1156.9906923,1.0,29,44.7908687915,39.002484617,44.1818548431,45.8884461034,43.9456459995,33.1141657802,-4.95792363756,-11.5600672559,-3.90354370806,-3.695590531,-5.75497494395,-1.03075596251,-0.417028857814,-0.679909439257,-1.64571566849,-0.777532326503,-1.75769613321,27.1053784418,1.17914814369,1.51806361954,1.49095112324,1.42324468136,-5.89591442821,-3.3360688816,-3.90631524788,-3.09612113986,68.4313431984
9647,1295.57180139,1.0,29,45.8525339757,42.9075358773,45.3308947919,46.947972498,44.7634268209,36.4271184857,-4.9886325345,-9.26551576722,-3.92840434679,-3.7424861198,-5.6408901643,-1.0465834966,-0.470275944352,0.0,-1.60947430944,-0.806662054442,-1.81623237561,27.1667684795,1.17664961792,1.52217614606,1.49113178014,1.42324339586,-3.97440494076,-3.45745382017,-3.90878206823,-3.1614536279,58.2362655332
9648,999.441039402,1.0,29,43.2726393823,33.0182341454,42.4157085093,44.3744824655,42.6726203516,29.5040743425,-5.00859554567,-14.7111135579,-3.95676170561,-3.73839680414,-5.9709509146,-0.586645790677,-0.468996824794,-1.68043424301,-1.69988786075,-0.7174584866,-0.764121687321,27.0713388641,1.198960016,1.50528343123,1.49066303529,1.4232457009,-9.05108301675,-3.33228570487,-3.88190557565,-3.09395157754,69.9895769954
9649,1301.08591526,1.0,29,45.88954098,43.0401852903,45.3659273327,46.9849859461,44.7887018438,36.5371273631,-4.99366383927,-9.1851443852,-3.93319418994,-3.74836439229,-5.63875449125,-1.04710987192,-0.471224922313,0.0,-1.60872452536,-0.807020115454,-1.81763617625,27.1711792328,1.17660431255,1.52229048839,1.49113886796,1.42324339982,-3.91418729924,-3.4692412912,-3.91048853634,-3.166575884,57.8578917881
9650,1200.9569258,1.0,29,45.1633888972,40.4541924432,44.6225891671,46.2595595002,44.2538793271,34.2882246143,-4.9447434488,-10.7457066514,-3.88902004156,-3.68590705393,-5.69852333026,-1.03499628848,-0.447000679687,0.0,-1.61032814286,-0.797246565641,-1.78766318931,27.1049073211,1.17753189189,1.520122487,1.49100974056,1.42324422228,-5.14725156694,-3.34001572882,-3.91265092246,-3.09834439371,67.8752413521
9651,1218.52765196,1.0,29,45.2913685557,40.9097976047,44.7541270896,46.3874032055,44.3485063023,34.6854340201,-4.95289399703,-10.4708235684,-3.89633401665,-3.69641423123,-5.68782039828,-1.03714812411,-0.451323079303,0.0,-1.61016957928,-0.798995095927,-1.79296871179,27.1163954245,1.17736804667,1.52050386763,1.49103240427,1.42324406881,-4.92944472868,-3.36182490557,-3.91193244582,-3.1100642746,66.0852077702
9652,1194.42706691,1.0,29,45.1090527707,40.2444895819,44.5592455021,46.2054120928,44.2094542313,34.117266358,-4.94606489945,-10.86425817,-3.89055523076,-3.68666370309,-5.70634541829,-1.03434484127,-0.442912178099,-0.0880992979915,-1.61492099981,-0.794609203901,-1.78352870077,27.1044237784,1.1777490848,1.51983762998,1.49100107086,1.42324428904,-5.2545846246,-3.33847046204,-3.91186403617,-3.09750073999,68.0321539836
9653,1193.43756855,1.0,29,45.1006427009,40.211661567,44.5492705128,46.1970342163,44.2024813924,34.0907529368,-4.94637834331,-10.8826494259,-3.89089853529,-3.68689965226,-5.70763076806,-1.03424998193,-0.442228043937,-0.103741709026,-1.61573494812,-0.794157836956,-1.78284590807,27.1044490116,1.17778606398,1.51979074028,1.49099975067,1.42324429941,-5.27153591302,-3.33840698474,-3.91171737355,-3.09746427514,68.0427051407
9654,958.932940531,1.0,29,42.7582590996,31.1506752174,41.8570938496,43.8607462746,42.234358137,28.6310426829,-5.02079848304,-15.6340524381,-3.96890303072,-3.75016233569,-6.02812428013,-0.739150035044,-0.437473017436,-1.68453561374,-1.70060368306,-0.756289717838,-0.797387540315,27.0359587126,1.22489324195,1.49770692401,1.49051483937,1.4232457549,-10.0464924156,-3.33228478733,-3.87785701879,-3.09395157837,61.598985704
9655,1088.39189573,1.0,29,44.1873001715,36.6395506371,43.4699088991,45.287010579,43.4435880848,31.3467082929,-4.97974350034,-12.8606606326,-3.92717942247,-3.71255280482,-5.84539096802,-0.974129644819,-0.388282721037,-1.59239669357,-1.69344082409,-0.747517697364,-1.60754685858,27.1027683776,1.18328898972,1.51420507297,1.49085070854,1.42324532753,-7.12356180364,-3.3323981121,-3.89602166924,-3.09401287658,69.1628216075
