Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution,kzz
1183.93146556,1,29,45.0421376134,41.1128287994,44.370631278,46.1408236036,44.1141539432,34.8745151736,-5.0137958785,-9.90164342166,-3.95958434687,-3.75290315873,-5.76795086729,-0.957853700327,-0.474122168983,-0.268428332901,-1.62467957554,-0.78913483971,-1.61329293461,27.0843701965,1.17826066899,1.51902362805,1.49102770499,1.42324477807,-4.21810985441,-3.42233610817,-3.88548697425,-3.14320447115,97.634078337,1
1282.24471439,1,29,45.53404323,43.1175758941,44.8963947104,46.6316239824,44.3398348634,36.3436380478,-5.12335068871,-8.80524036894,-4.06332841794,-3.8801843269,-5.76191326863,-1.04549534581,-0.477322352127,0,-1.60317062162,-0.804635234488,-1.81055521105,27.2648672746,1.1765946928,1.5228808528,1.49118738962,1.4232442783,-3.58371118198,-3.77040204578,-4.12774470271,-3.28579953991,106.619836997,1
1182.59937961,1,29,45.0309040441,41.0730814074,44.3585088388,46.1296086963,44.1055200815,34.8393152634,-5.01338661455,-9.92255103592,-3.95920286163,-3.75239679083,-5.76901268093,-0.951631825594,-0.475668609454,-0.290681115905,-1.6257811201,-0.788470269762,-1.60017927668,27.0827213914,1.17831387177,1.51895631338,1.49102532719,1.42324478671,-4.2364910474,-3.42096962418,-3.88523399358,-3.14245886406,97.4829020835,1
1065.88998372,1,29,43.9746154793,37.2734756043,43.2031533739,45.0751502014,43.2660637815,31.6206938046,-4.99498239198,-11.9265903612,-3.94273566131,-3.72688629923,-5.88101433019,-0.575993101742,-0.576865646949,-1.67412770913,-1.69607675318,-0.741500880622,-0.787845943062,26.9914111311,1.18740803212,1.51157784205,1.49080531097,1.42324545129,-6.06199678468,-3.33490222925,-3.87378034273,-3.09545734444,81.977736266,1
1235.42708478,1,29,45.3311640817,42.249309618,44.6803456387,46.4292458437,44.2706522568,35.7490487216,-5.0637971206,-9.28580004032,-4.00689185388,-3.81120684676,-5.75805904731,-1.03832901329,-0.464881776119,0,-1.60785061785,-0.800375042414,-1.78831108771,27.1734414768,1.17717772086,1.52114736265,1.49111281704,1.42324450347,-3.81862390955,-3.58164942627,-3.99157713529,-3.20974742796,102.542788594,1
1328.42516441,1,29,45.5135755734,43.8072741393,45.0515402535,46.6008279385,44.1989273495,36.7457908896,-5.10964412914,-8.25848250198,-4.0340658639,-3.90086638195,-5.74098181182,-1.04624890859,-0.47996060336,0,-1.57373578623,-0.804648670155,-1.81982932123,27.3882470984,1.17629910005,1.52394109474,1.49123348725,1.42324575884,-3.46149849786,-3.98316453936,-4.46209974567,-3.34275365852,108.366701135,1
1328.18406964,1,29,45.5144017647,43.8042172039,45.0509193028,46.6017401209,44.2003450259,36.7442925174,-5.10995194722,-8.26157416888,-4.03449559755,-3.90091283822,-5.74117174459,-1.04626556861,-0.479978243316,0,-1.57397039088,-0.804662259719,-1.8198222121,27.3874947075,1.1762997318,1.52393767807,1.49123333613,1.42324574556,-3.46177944302,-3.98196709388,-4.45970183675,-3.34251522126,108.364999107,1
1115.21022887,1,29,44.4626068627,39.0622929929,43.7452444438,45.5622556042,43.6687399993,33.0585802736,-4.99268228231,-10.9802503321,-3.93990383189,-3.72678004787,-5.82272897403,-0.636872214837,-0.553901782196,-1.41643141113,-1.68150736857,-0.754850213551,-0.936769927398,26.9993096715,1.18100535771,1.51555091843,1.4909050361,1.42324522379,-5.16638073494,-3.35184030404,-3.87243590634,-3.10473920477,89.8350176835,1
1022.51257446,1,29,43.5171595059,35.5758089909,42.6898062466,44.6185499398,42.879352991,30.3032707126,-5.00385018797,-12.8264511569,-3.95187627654,-3.73437419457,-5.93971711443,-0.58891915024,-0.583613317089,-1.67871361174,-1.69860940121,-0.734174618982,-0.788879070023,27.0053083009,1.19477771967,1.50750276646,1.49071301855,1.42324561513,-6.93403754495,-3.33320442372,-3.87916348703,-3.09448036162,74.1808732915,1
1139.37578587,1,29,44.666396609,39.7833559758,43.9651593045,45.7657068027,43.8253680894,33.6971467554,-5.00010679672,-10.6009623852,-3.94682440884,-3.73596613873,-5.80346646473,-0.74974411234,-0.525847589875,-1.01274057027,-1.66152409501,-0.766906269694,-1.17466662543,27.0292208761,1.18004019854,1.51677208333,1.49094817214,1.42324506706,-4.83292494864,-3.37662988082,-3.87702526388,-3.11826536687,92.5775271879,1
1348.81607355,1,29,45.4436993471,44.0658184906,45.1040579783,46.5236789015,44.0790254991,36.8725177059,-5.08361000758,-7.99700068325,-3.99772057247,-3.89693728152,-5.72491799635,-1.04483986522,-0.478468680804,0,-1.55389378754,-0.803499314719,-1.82043058534,27.4518815581,1.17624566929,1.5242300643,1.49124626795,1.42324688217,-3.43773718987,-4.0844400748,-4.66490606486,-3.36291980538,108.510652368,1
1195.55352191,1,29,45.140147186,41.4596130517,44.4763959786,46.2386703569,44.189481836,35.181623991,-5.01736658555,-9.71923066409,-3.96291269288,-3.75732106914,-5.75868685701,-1.01213771921,-0.460629932744,-0.0742793754094,-1.61506892468,-0.794933016173,-1.72770572589,27.0987555345,1.1777964904,1.5196109287,1.49104845062,1.42324470269,-4.057739376,-3.43425827732,-3.88769415581,-3.14970967266,98.9530464861,1
1383.49163957,1,29,45.3248719971,44.5054836207,45.1933664943,46.3924838428,43.8751275512,37.0880217845,-5.03933793053,-7.55234027093,-3.93591393385,-3.89025568728,-5.69760082822,-1.04244372997,-0.475931606134,0,-1.52015166596,-0.801544789297,-1.82145305927,27.5600945315,1.17615480811,1.52472146873,1.49126800205,1.42324879243,-3.39733012425,-4.25666322043,-5.00978641622,-3.39721315405,108.755447265,1
1363.64260028,1,29,45.3928913263,44.2538098502,45.1422443802,46.4675827143,43.9918431191,36.964662618,-5.064680219,-7.80687344831,-3.97129338225,-3.89408037544,-5.71323776241,-1.04381532929,-0.477383882206,0,-1.53946638159,-0.802663601658,-1.82086777322,27.4981510996,1.176206819,1.52444017828,1.49125556099,1.42324769896,-3.4204599971,-4.15807899017,-4.81236949037,-3.37758290418,108.615321404,1
1275.97090186,1,29,45.5068563401,43.0012235736,44.8674429804,46.6045042304,44.3305640244,36.263959901,-5.11537019237,-8.86963793272,-4.05576561679,-3.87094097599,-5.76139678237,-1.04453501896,-0.475655248467,0,-1.60379776613,-0.804064345986,-1.80757437966,27.2526157292,1.17667282168,1.52264855586,1.4911773965,1.42324430847,-3.6151907427,-3.74510818619,-4.10949752108,-3.27560815053,106.073490726,1
1189.07007388,1,29,45.0854718384,41.2661569534,44.417394377,46.1840858393,44.1474596273,35.0103011205,-5.01537464085,-9.82099093759,-3.96105595104,-3.75485650593,-5.76385485202,-0.981854987446,-0.46815667412,-0.182586772748,-1.62043029563,-0.791698461581,-1.66387972442,27.0907305699,1.17805543577,1.51928329879,1.49103687752,1.42324474474,-4.14720320497,-3.4276074092,-3.88646286365,-3.14608069904,98.2172505836,1
1180.08123886,1,29,45.009668396,40.9979439676,44.3355928939,46.1084083261,44.089198853,34.7727742652,-5.01261295258,-9.96207424814,-3.95848171182,-3.75143956605,-5.77101990591,-0.939870154825,-0.478591960448,-0.332747200269,-1.62786345139,-0.787213983953,-1.57538955753,27.0796045328,1.17841444494,1.51882906346,1.49102083226,1.42324480304,-4.27123837833,-3.41838645824,-3.88475576549,-3.14104938776,97.1971224113,1
1202.40921452,1,29,45.1880847022,41.6369697049,44.5279782447,46.2865197984,44.2218616121,35.3297179399,-5.02179730128,-9.62471204867,-3.96709028415,-3.76256086642,-5.75534087939,-1.03327499755,-0.456108129783,0,-1.6111511589,-0.797370565889,-1.7726235447,27.1089639466,1.17758889812,1.51992482847,1.49106022515,1.42324466226,-3.98429479088,-3.44853270181,-3.89554572339,-3.15611210329,99.6674731144,1
1235.89810572,1,29,45.3332052002,42.2580450369,44.6825192566,46.4312819216,44.2713482864,35.7550307423,-5.06439627478,-9.28096524467,-4.00745964862,-3.81190081265,-5.75809782371,-1.03840111204,-0.465006937771,0,-1.60780353353,-0.800417903185,-1.7885348805,27.1743612898,1.17717185515,1.52116480288,1.4911135673,1.4232445012,-3.81626050892,-3.58354842112,-3.99294708454,-3.21051257003,102.583806801,1
1199.86243437,1,29,45.1764845308,41.5881843597,44.5156085605,46.2749473359,44.2174098796,35.2954855118,-5.01869043596,-9.65160058376,-3.96414668721,-3.75895902275,-5.75525219725,-1.03226368302,-0.455627645445,-0.00229806355428,-1.61150574687,-0.797082707593,-1.7701246135,27.1040889419,1.17762439478,1.51982867219,1.49105614212,1.42324467474,-3.9982815372,-3.43867845751,-3.88851247504,-3.15212149576,99.4420579075,1
1146.92015001,1,29,44.7300187325,40.008468176,44.0338156068,45.8292232334,43.8742665834,33.896503967,-5.0024246924,-10.4825506149,-3.94898497781,-3.73883398964,-5.79745280718,-0.784982145344,-0.517089213549,-0.886710340527,-1.65528541853,-0.770670109176,-1.24893676603,27.0385590022,1.17973888075,1.51715332481,1.490961639,1.42324501812,-4.72882174613,-3.38436906076,-3.87845803799,-3.12248816596,93.4337247231,1
1165.81437053,1,29,44.8893549484,40.5722426014,44.2057594967,45.9882947504,43.9967287172,34.3957772065,-5.00822966568,-10.1859983727,-3.95439593966,-3.74601627915,-5.78239211156,-0.873232812297,-0.495154602385,-0.571078312205,-1.63966118204,-0.780096326143,-1.43494003817,27.0619455475,1.17898425588,1.51810811178,1.49099536559,1.42324489558,-4.46810409904,-3.40375118095,-3.8820462993,-3.13306380838,95.5779988803,1
1161.98641517,1,29,44.8570735467,40.4580223121,44.1709237895,45.9560669765,43.9719179778,34.2946248107,-5.00705358231,-10.2460796417,-3.95329968272,-3.74456115251,-5.78544339756,-0.855353291247,-0.499598538681,-0.635025131977,-1.64282664101,-0.77818658143,-1.39725591028,27.0572074504,1.17913714233,1.51791467263,1.4909885326,1.4232449204,-4.52092530504,-3.39982437747,-3.88131932016,-3.1309211909,95.1435704929,1
1204.99744964,1,29,45.1993005399,41.684970368,44.5399221598,46.2977079386,44.2256862579,35.362588826,-5.02508962167,-9.59814510312,-3.97021028613,-3.76637417217,-5.75555395363,-1.03367117637,-0.456795886424,0,-1.61089243306,-0.797606083552,-1.77385327422,27.1140182704,1.17755666638,1.5200206616,1.49106434777,1.42324464981,-3.97130802979,-3.45896757778,-3.90307352184,-3.16031651834,99.8928659831,1
1226.21424105,1,29,45.2912412171,42.0784508715,44.6378311768,46.3894215685,44.2570383991,35.6320445378,-5.05207807971,-9.38036529679,-3.99578618174,-3.79763335425,-5.75730060783,-1.03691881158,-0.46243370082,0,-1.60877155457,-0.799536715397,-1.78393385559,27.1554505705,1.17729245,1.52080624385,1.49109814254,1.42324454777,-3.86485039016,-3.5445064013,-3.96478187613,-3.19478177874,101.740500865,1
1259.91431566,1,29,45.4372768556,42.7034427501,44.7933467356,46.5350965723,44.30683714,36.060039394,-5.09494568546,-9.03445080022,-4.03641011838,-3.8472844418,-5.76007493765,-1.04207725173,-0.471388625346,0,-1.60540281883,-0.802603269426,-1.79994552945,27.2212603142,1.17687277713,1.52205403763,1.49115182107,1.4232443857,-3.69575647168,-3.68037353964,-4.06279745742,-3.24952529882,104.675225166,1
1084.03431075,1,29,44.1659646383,37.9835922005,43.4178812315,45.2661414249,43.4278209534,32.1717584214,-4.99127308354,-11.5501877859,-3.93891223537,-3.72375418913,-5.85645955541,-0.570586267744,-0.574043165482,-1.67220947293,-1.6950173724,-0.744565381001,-0.787413796612,26.9855980869,1.18432536713,1.51328240453,1.49084391594,1.42324538275,-5.69723104591,-3.33561240396,-3.87152862847,-3.09586600637,85.2390843733,1
1365.6879211,1,29,45.3858823548,44.2797432767,45.1475121981,46.4598442397,43.9798163012,36.9773740176,-5.06206885281,-7.78064537756,-3.96764774876,-3.89368626496,-5.71162647298,-1.04367399446,-0.477234234133,0,-1.53747611952,-0.80254831496,-1.82092808333,27.5045339874,1.1762014596,1.52446916352,1.49125684296,1.42324781163,-3.41807660666,-4.16823748578,-4.83271208441,-3.3796056801,108.629760508,1
1222.35871175,1,29,45.2745336967,42.0069473354,44.6200390858,46.3727553073,44.2513410674,35.5830788685,-5.04717371935,-9.41994038654,-3.99113851315,-3.79195291511,-5.75698320468,-1.03632864917,-0.461409193477,0,-1.609156962,-0.799185879707,-1.78210200571,27.1479214657,1.17734046357,1.52066348733,1.49109200133,1.42324456632,-3.88419594251,-3.52896222998,-3.95356819337,-3.18851872893,101.404747438,1
1218.01452836,1,29,45.2557086465,41.9263813613,44.5999920053,46.3539767456,44.2449216495,35.5279072356,-5.04164777488,-9.46453126738,-3.98590179386,-3.78555253076,-5.7566255735,-1.03566368892,-0.460254838929,0,-1.60959121641,-0.79879057871,-1.78003798513,27.1394381136,1.17739456244,1.52050263768,1.49108508178,1.42324458721,-3.90599337177,-3.51144797303,-3.94093327593,-3.1814618932,101.026440247,1
1098.13778692,1,29,44.3146991876,38.5355615557,43.5847879024,45.4145977531,43.5535538293,32.6000976305,-4.98838986041,-11.2576123301,-3.9359403094,-3.7213196188,-5.8373732768,-0.566383568228,-0.571849267631,-1.67071843949,-1.69419392209,-0.746947398696,-0.787077891778,26.9810796427,1.18192923019,1.51460735068,1.49087392335,1.42324532948,-5.41370083312,-3.33616441848,-3.86977838454,-3.09618365683,87.7741106232,1
1165.54378635,1,29,44.887073094,40.5641687863,44.2032970878,45.9860166868,43.9949749367,34.3886271131,-5.00814653264,-10.1902452982,-3.95431844926,-3.74591342156,-5.78260779582,-0.871968974263,-0.495468728009,-0.575598479315,-1.63988493677,-0.779961333265,-1.43227628482,27.0616106287,1.17899506287,1.51809443827,1.49099488259,1.42324489733,-4.47183783715,-3.40347360955,-3.8819949118,-3.13291235458,95.5472907245,1
1272.35821892,1,29,45.4912011682,42.9342237962,44.8507715512,46.588887719,44.3252255478,36.2180784086,-5.11077474058,-8.90672032544,-4.05141068866,-3.86561832792,-5.76109937134,-1.04398202882,-0.474695271273,0,-1.60415889809,-0.803735608214,-1.80585791162,27.2455608564,1.17671781104,1.52251479107,1.4911716421,1.42324432585,-3.6333177861,-3.73054308807,-4.09899014913,-3.26973958842,105.758885238,1
1143.01467688,1,29,44.6970836184,39.8919348761,43.9982744612,45.796342833,43.8489534157,33.7933031911,-5.00122479283,-10.5438485558,-3.94786652118,-3.73734939605,-5.80056588305,-0.766740556198,-0.521623141493,-0.951952111276,-1.65851497942,-0.768721691299,-1.21048951813,27.0337249565,1.17989486322,1.51695596843,1.49095466764,1.42324504345,-4.78271260459,-3.38036273779,-3.8777163372,-3.12030215955,92.9904989715,1
1147.67500906,1,29,44.736384509,40.0309920068,44.0406850831,45.8355784346,43.8791591721,33.9164508562,-5.00265661182,-10.4707028045,-3.94920115574,-3.73912093538,-5.79685110454,-0.788507922679,-0.516212885273,-0.874100257338,-1.65466120139,-0.771046703974,-1.2563679407,27.0394933379,1.17970873209,1.51719147031,1.49096298644,1.42324501323,-4.71840559402,-3.3851434123,-3.87860139566,-3.12291068243,93.5193924408,1
1208.56556158,1,29,45.2147625681,41.7511435445,44.5563879074,46.3131317834,44.2309588718,35.4079042615,-5.02962837767,-9.56152020956,-3.9745114859,-3.77163115277,-5.75584769539,-1.03421734406,-0.457744020025,0,-1.61053575651,-0.797930765565,-1.77554856556,27.1209861046,1.17751223206,1.52015277608,1.49107003117,1.42324463265,-3.95340462641,-3.4733529809,-3.91345126046,-3.16611267784,100.203590067,1
1060.84332029,1,29,43.9213936209,37.0759637619,43.1434289639,45.0220278992,43.2210726389,31.4674206825,-4.99601409909,-12.03128298,-3.94379910907,-3.72775746439,-5.88784399567,-0.577496958644,-0.577650691993,-1.67466124738,-1.69637140938,-0.740648520434,-0.787966140284,26.9930279713,1.18826544461,1.51110373502,1.49079457338,1.42324547035,-6.16345273359,-3.33470470125,-3.87440663457,-3.09534367921,81.0706248468,1
1262.35132319,1,29,45.4478373649,42.7486387898,44.8045927816,46.5456310024,44.3104383162,36.0909896722,-5.09804563936,-9.00943613063,-4.03934782225,-3.8508749405,-5.76027556221,-1.04245028228,-0.47203619716,0,-1.60515921004,-0.802825026064,-1.80110340729,27.2260193197,1.17684242865,1.52214427135,1.49115570281,1.42324437397,-3.68352851205,-3.69019871785,-4.0698854153,-3.25348405475,104.887448589,1
1129.98949153,1,29,44.5872413658,39.5032834165,43.8797408052,45.6866830569,43.7645311984,33.4491171753,-4.99722299489,-10.7482839764,-3.94413634449,-3.73239811203,-5.81094833581,-0.705902836391,-0.536744293255,-1.16954064136,-1.66928592262,-0.76222350192,-1.08226368886,27.017602879,1.18041508202,1.51629776307,1.4909314174,1.42324512793,-4.96244458521,-3.36700120707,-3.87524268296,-3.11301158609,91.5122920086,1
1217.07143649,1,29,45.2516218596,41.908891051,44.5956399241,46.349900051,44.2435280387,35.5159298594,-5.04044813093,-9.47421163616,-3.98476493868,-3.78416305203,-5.75654793427,-1.03551933069,-0.460004236619,0,-1.60968549,-0.798704761625,-1.77958990068,27.1375964372,1.17740630693,1.52046771835,1.49108357959,1.42324459175,-3.91072544141,-3.50764575018,-3.9381903236,-3.17992990345,100.944312398,1
1192.44737864,1,29,45.1139528736,41.366930523,44.4481290091,46.2125195601,44.1693494928,35.0995452299,-5.0164122684,-9.76798280761,-3.96202314983,-3.75614032605,-5.7611627823,-0.997629620576,-0.464235905519,-0.126168168531,-1.61763749409,-0.793383379323,-1.69712744345,27.0949108688,1.17792054806,1.51945396509,1.49104290608,1.42324472284,-4.10060043838,-3.43107192506,-3.8871042583,-3.14797107432,98.6005353714,1
1197.0232384,1,29,45.1525414027,41.5034671271,44.489770903,46.2510439836,44.1990077447,35.2204607408,-5.01781813448,-9.69616288411,-3.96333359302,-3.75787975476,-5.75751533725,-1.01900243537,-0.458923714708,-0.0497274444253,-1.613853569,-0.795666249203,-1.74217428133,27.1005746935,1.17773779072,1.5196851983,1.49105107409,1.42324469316,-4.03745904605,-3.43576594585,-3.88797327433,-3.15053231555,99.1198422052,1
1132.9651416,1,29,44.6123352203,39.5920722292,43.9068202419,45.7117352241,43.7838177552,33.5277476988,-4.99813721991,-10.7015799751,-3.94498851667,-3.73352925053,-5.80857642743,-0.719801430567,-0.533289812179,-1.11983176524,-1.66682526221,-0.763708036471,-1.1115573371,27.0212860252,1.18029623617,1.51644813244,1.490936729,1.42324510863,-4.9213841729,-3.37005369644,-3.8758077981,-3.11467714361,91.849993664,1
1188.65235679,1,29,45.0819492025,41.2536929191,44.4135930081,46.1805690554,44.1447522107,34.9992630909,-5.01524630337,-9.82754717203,-3.96093632444,-3.75469771848,-5.76418781679,-0.979903924597,-0.468641608754,-0.189564826802,-1.62077571928,-0.791490064949,-1.65976752803,27.0902135356,1.17807211917,1.51926219018,1.49103613189,1.42324474745,-4.15296720124,-3.42717890553,-3.88638353367,-3.14584689069,98.169844555,1
1188.08269002,1,29,45.0771451647,41.2366949403,44.408408845,46.1757729984,44.1410599383,34.9842098434,-5.01507128157,-9.83648831679,-3.96077318222,-3.75448117016,-5.76464190157,-0.977243138821,-0.469302944282,-0.1990812332,-1.621246795,-0.791205861499,-1.65415947001,27.0895084238,1.17809487135,1.51923340305,1.49103511502,1.42324475114,-4.16082792152,-3.42659452842,-3.88627534644,-3.1455280317,98.1051940047,1
1039.23099894,1,29,43.6934711685,36.2301198767,42.8876593533,44.7945317959,43.0283982028,30.8110289871,-5.00043238179,-12.4796288128,-3.94835332097,-3.73148822662,-5.91709201805,-0.583937221411,-0.581012645089,-1.67694612337,-1.69763327365,-0.73699829043,-0.788480884531,26.9999520847,1.1919373111,1.50907337302,1.49074858969,1.42324555198,-6.59793753696,-3.33385878814,-3.87708872754,-3.09485690817,77.1859228573,1
1386.56323566,1,29,45.3143461524,44.5444295947,45.2012775314,46.3808624541,43.8570660684,37.1071113499,-5.03541626596,-7.51295180984,-3.9304390404,-3.88966382503,-5.69518104633,-1.04223147793,-0.47570686954,0,-1.51716275531,-0.801371655494,-1.82154363103,27.5696801442,1.17614675954,1.52476499783,1.49126992728,1.42324896165,-3.39375082623,-4.27191891777,-5.04033626038,-3.40025089294,108.77713144,1
1331.0254669,1,29,45.5046647728,43.8402443966,45.0582374522,46.5909896899,44.1836371495,36.7619514273,-5.10632418932,-8.22513765109,-4.02943101652,-3.9003653327,-5.73893331172,-1.04606922367,-0.479770349463,0,-1.57120548225,-0.804502101319,-1.81990599602,27.3963619325,1.17629228642,1.5239779449,1.49123511708,1.42324590209,-3.45846839323,-3.99607946264,-4.48796214216,-3.34532529874,108.385058175,1
1304.60184901,1,29,45.5952140803,43.50520896,44.9901822084,46.6909634899,44.339012305,36.5977321202,-5.14006058015,-8.5639796132,-4.0765291663,-3.90545686872,-5.75974965289,-1.04789513654,-0.481703661571,0,-1.59691779295,-0.805991496845,-1.81912684621,27.313901036,1.17636152483,1.52360348287,1.49121855516,1.42324444642,-3.4892595521,-3.86484127059,-4.22515499382,-3.31919293969,108.198518558,1
1204.50675543,1,29,45.1971741695,41.6758700945,44.5376577558,46.2955868192,44.2249611571,35.3563569527,-5.02446544246,-9.603181835,-3.96961877615,-3.76565122122,-5.75551355765,-1.03359606625,-0.45666549711,0,-1.61094148396,-0.797561432604,-1.77362013422,27.1130600393,1.17756277708,1.52000249294,1.49106356618,1.42324465217,-3.97377014322,-3.45698926708,-3.90164635354,-3.15951941838,99.8501345579,1
1103.12154826,1,29,44.3606622167,38.7015853916,43.6352333023,45.4604803147,43.5903877,32.7391410715,-4.98896821177,-11.1699869416,-3.93644185316,-3.72218475886,-5.83236493329,-0.580408698647,-0.567935730214,-1.61837542761,-1.69150388599,-0.748819240951,-0.81776347532,26.9843467639,1.18148817302,1.51494003772,1.49088345754,1.4232453022,-5.33319007016,-3.33943946114,-3.87014010669,-3.09797282014,88.4630931104,1
1227.13300498,1,29,45.2952225815,42.0954900026,44.6420709919,46.3933931009,44.2583960604,35.6437129462,-5.05324677771,-9.37093464228,-3.99689371067,-3.79898699007,-5.75737624429,-1.03705944595,-0.462677838606,0,-1.60867971284,-0.799620318749,-1.78437038128,27.1572447392,1.17728100847,1.52084026241,1.49109960597,1.42324454335,-3.86024038873,-3.54821054222,-3.96745407141,-3.19627424936,101.820510148,1
1180.33207621,1,29,45.011783724,41.0054285675,44.3378755998,46.11052014,44.0908246452,34.7794025554,-5.01269001869,-9.95813725703,-3.95855354709,-3.75153491725,-5.77081996197,-0.94104175983,-0.478300759247,-0.328556908266,-1.62765602595,-0.78733912525,-1.5778589141,27.0799150097,1.17840442664,1.51884173909,1.49102128001,1.42324480141,-4.2677771229,-3.41864377289,-3.88480340281,-3.14118978868,97.2255895314,1
1347.28033769,1,29,45.4489620564,44.0463462919,45.1001026199,46.5294893606,44.0880558749,36.8629733097,-5.08557076048,-8.01669411647,-4.00045790837,-3.89723320067,-5.72612783832,-1.04494598695,-0.478581044553,0,-1.55538818236,-0.803585878116,-1.82038530129,27.4470889458,1.17624969341,1.52420830064,1.49124530537,1.42324679756,-3.43952676643,-4.07681253494,-4.64963176119,-3.36140099743,108.499810719,1
1194.02559278,1,29,45.1272620583,41.4140220011,44.4624912993,46.2258066347,44.1795786246,35.1412489926,-5.01689715164,-9.74321211422,-3.96247512171,-3.75674025506,-5.75990477841,-1.00500110493,-0.462403730777,-0.0998037609015,-1.61633241824,-0.794170741201,-1.71266409894,27.0968643221,1.17785751505,1.51953371743,1.49104572323,1.4232447126,-4.07882297061,-3.43269089295,-3.88740398195,-3.14885444648,98.7796443112,1
1279.09102779,1,29,45.5203770692,43.0590885305,44.8818414093,46.6179915702,44.3351746475,36.3035858621,-5.11933909539,-8.83761139266,-4.05952678941,-3.87553792858,-5.76165364407,-1.04501261383,-0.476484341355,0,-1.60348587128,-0.804348263302,-1.80905682263,27.2587087331,1.17663396621,1.52276408301,1.49118236633,1.42324429347,-3.59953515958,-3.75768746341,-4.11857230682,-3.28067658668,106.345202569,1
1154.80020922,1,29,44.7964717949,40.2435970001,44.1055268495,45.8955659,43.9253408717,34.104731805,-5.00484572549,-10.358869978,-3.95124168375,-3.74182944883,-5.79117156509,-0.821788134787,-0.507941123288,-0.755072252077,-1.64876914502,-0.774601424985,-1.32651164118,27.0483126388,1.17942415548,1.51755153006,1.49097570507,1.42324496701,-4.62008635299,-3.39245260432,-3.87995456501,-3.12689886332,94.3280197434,1
1318.39324877,1,29,45.547953266,43.680075538,45.0257025931,46.6387837071,44.2579166394,36.6834438544,-5.12245239137,-8.38712627797,-4.05194701355,-3.90279942003,-5.74888488472,-1.04694212948,-0.480694599139,0,-1.58349764901,-0.805214129826,-1.81953351143,27.3569402289,1.17632538691,1.52379892755,1.4912271994,1.42324520618,-3.4731885817,-3.93333902048,-4.3623231309,-3.33283232138,108.295880034,1
1186.64660897,1,29,45.0650345979,41.1938444947,44.3953400146,46.1636825504,44.1317520365,34.9462618986,-5.01463006665,-9.85902817517,-3.96036191467,-3.75393527043,-5.76578661032,-0.970535526293,-0.470970114375,-0.223071276793,-1.62243433644,-0.790489408998,-1.64002203716,27.0877308974,1.17815222764,1.51916083316,1.49103255158,1.42324476046,-4.18064412253,-3.42512136389,-3.88600261574,-3.14472421554,97.9422155174,1
1297.39875559,1,29,45.5997116331,43.3986183781,44.9663259855,46.6971302175,44.3622280533,36.5360961287,-5.14262712864,-8.64969167671,-4.08159593861,-3.90251112098,-5.7631608121,-1.04781496128,-0.481349147225,0,-1.60165578936,-0.806014183545,-1.81775524155,27.2944601933,1.1764059769,1.52344195299,1.49121152745,1.42324420542,-3.50767407413,-3.83149794056,-4.17181974333,-3.31041626757,107.939505677,1
1105.94429036,1,29,44.3844665882,38.7858116662,43.660921224,45.484245141,43.6086831899,32.8137310547,-4.98983545805,-11.1256828911,-3.93725023527,-3.72325777221,-5.83011490876,-0.593593093989,-0.564658762512,-1.57122091209,-1.68916967008,-0.750227490603,-0.845551828195,26.9878406464,1.18137543424,1.51508268014,1.4908884962,1.42324528389,-5.29423960496,-3.34233509404,-3.87067618259,-3.09955279064,88.7834414906,1
1230.17942077,1,29,45.3084238957,42.1519879526,44.656129271,46.4065618146,44.2628977618,35.6824027801,-5.05712191901,-9.33966470006,-4.00056602901,-3.80347534385,-5.75762703786,-1.03752575807,-0.46348734493,0,-1.60837518623,-0.799897528777,-1.78581780289,27.1631938015,1.17724307093,1.52095306034,1.4911044584,1.4232445287,-3.8449546545,-3.56049264547,-3.9763144736,-3.20122294832,102.085803046,1
1269.90402038,1,29,45.4805661635,42.8887089368,44.839446174,46.5782789774,44.3215989684,36.1869098025,-5.10765291914,-8.93191145223,-4.0484522618,-3.8620025013,-5.76089733155,-1.04360636686,-0.47404313139,0,-1.60440422533,-0.803512287272,-1.80469186594,27.2407682802,1.1767483736,1.52242392084,1.49116773298,1.42324433765,-3.64563200358,-3.72064860159,-4.09185219175,-3.26575290682,105.545164758,1
1283.86178291,1,29,45.541050622,43.1475655811,44.9038569881,46.6386140696,44.3422244123,36.3641750055,-5.12540765316,-8.7886419653,-4.0652777219,-3.88256679077,-5.76204639241,-1.04574286903,-0.477752046324,0,-1.60300897579,-0.804782380392,-1.81132351717,27.2680250974,1.17657455517,1.52294072709,1.49118996534,1.42324427052,-3.57559735865,-3.77692151121,-4.13244789439,-3.28842635969,106.760657168,1
